Order,species.name,phylo.name,mean.uvb
Anura,Breviceps_carruthersi,,
Anura,Breviceps_fichus,Breviceps_fichus,5595.68
Anura,Breviceps_fuscus,Breviceps_fuscus,3421.41
Anura,Breviceps_gibbosus,Breviceps_gibbosus,3834.82
Anura,Breviceps_macrops,Breviceps_macrops,4470.3
Anura,Breviceps_montanus,Breviceps_montanus,3763.87
Anura,Breviceps_mossambicus,Breviceps_mossambicus,5022
Anura,Breviceps_namaquensis,Breviceps_namaquensis,4293.66
Anura,Breviceps_passmorei,,
Anura,Breviceps_poweri,Breviceps_poweri,5453.67
Anura,Breviceps_rosei,Breviceps_rosei,3775.23
Anura,Breviceps_sopranus,Breviceps_sopranus,3928.44
Anura,Breviceps_sylvestris,Breviceps_sylvestris,4634.14
Anura,Breviceps_verrucosus,Breviceps_verrucosus,3771.84
Anura,Callulina_dawida,Callulina_dawida,5600.93
Anura,Callulina_hanseni,Callulina_hanseni,5603.15
Anura,Callulina_kanga,Callulina_kanga,5532.2
Anura,Callulina_kisiwamsitu,Callulina_kisiwamsitu,5433.88
Anura,Callulina_kreffti,Callulina_kreffti,5442.32
Anura,Callulina_laphami,Callulina_laphami,5740.93
Anura,Callulina_meteora,Callulina_meteora,5603.15
Anura,Callulina_shengena,Callulina_shengena,5658.82
Anura,Callulina_stanleyi,Callulina_stanleyi,5607.82
Anura,Probreviceps_durirostris,Probreviceps_durirostris,5629.14
Anura,Probreviceps_loveridgei,Probreviceps_loveridgei,5491.84
Anura,Probreviceps_macrodactylus,Probreviceps_macrodactylus,5417.67
Anura,Probreviceps_rhodesianus,Probreviceps_rhodesianus,4979.27
Anura,Probreviceps_rungwensis,Probreviceps_rungwensis,5491.84
Anura,Probreviceps_uluguruensis,Probreviceps_uluguruensis,5361.59
Anura,Spelaeophryne_methneri,Spelaeophryne_methneri,5434.06
Anura,"""Bufo""_hadramautinus",,
Anura,"""Bufo""_scorteccii",Duttaphrynus_scorteccii,5681.65
Anura,Adenomus_kandianus,Adenomus_kandianus,4989.11
Anura,Adenomus_kelaartii,Adenomus_kelaartii,5091.61
Anura,Altiphrynoides_malcolmi,Altiphrynoides_malcolmi,7580.08
Anura,Altiphrynoides_osgoodi,Altiphrynoides_osgoodi,6939.8
Anura,Amazophrynella_amazonicola,,
Anura,Amazophrynella_bilinguis,,
Anura,Amazophrynella_bokermanni,Amazophrynella_bokermanni,5467.49
Anura,Amazophrynella_javierbustamantei,,
Anura,Amazophrynella_manaos,Amazophrynella_manaos,
Anura,Amazophrynella_matses,,
Anura,Amazophrynella_minuta,Amazophrynella_minuta,5362.23
Anura,Amazophrynella_moisesii,,
Anura,Amazophrynella_siona,,
Anura,Amazophrynella_teko,,
Anura,Amazophrynella_vote,Amazophrynella_vote,
Anura,Amazophrynella_xinguensis,,
Anura,Anaxyrus_americanus,Anaxyrus_americanus,2081.31
Anura,Anaxyrus_baxteri,Anaxyrus_baxteri,3479.01
Anura,Anaxyrus_boreas,Anaxyrus_boreas,2288.54
Anura,Anaxyrus_californicus,Anaxyrus_californicus,3992.27
Anura,Anaxyrus_canorus,Anaxyrus_canorus,3730.64
Anura,Anaxyrus_cognatus,Anaxyrus_cognatus,3320.33
Anura,Anaxyrus_compactilis,Anaxyrus_compactilis,5198.46
Anura,Anaxyrus_debilis,Anaxyrus_debilis,4101.34
Anura,Anaxyrus_exsul,Anaxyrus_exsul,3590.58
Anura,Anaxyrus_fowleri,Anaxyrus_fowleri,2881.85
Anura,Anaxyrus_hemiophrys,Anaxyrus_hemiophrys,1724.03
Anura,Anaxyrus_houstonensis,Anaxyrus_houstonensis,3593.46
Anura,Anaxyrus_kelloggi,Anaxyrus_kelloggi,4478.06
Anura,Anaxyrus_mexicanus,Anaxyrus_mexicanus,4666.15
Anura,Anaxyrus_microscaphus,Anaxyrus_microscaphus,3671.02
Anura,Anaxyrus_monfontanus,,
Anura,Anaxyrus_nelsoni,Anaxyrus_nelsoni,3545.97
Anura,Anaxyrus_nevadensis,,
Anura,Anaxyrus_punctatus,Anaxyrus_punctatus,3976.07
Anura,Anaxyrus_quercicus,Anaxyrus_quercicus,3445.06
Anura,Anaxyrus_retiformis,Anaxyrus_retiformis,4090.17
Anura,Anaxyrus_speciosus,Anaxyrus_speciosus,3930.36
Anura,Anaxyrus_terrestris,Anaxyrus_terrestris,3419.27
Anura,Anaxyrus_williamsi,,
Anura,Anaxyrus_woodhousii,Anaxyrus_woodhousii,3149.72
Anura,Ansonia_albomaculata,Ansonia_albomaculata,5753.5
Anura,Ansonia_echinata,Ansonia_echinata,5619.65
Anura,Ansonia_endauensis,Ansonia_endauensis,4887.1
Anura,Ansonia_fuliginea,Ansonia_fuliginea,4799.8
Anura,Ansonia_glandulosa,Ansonia_glandulosa,4914.32
Anura,Ansonia_guibei,Ansonia_guibei,5150.77
Anura,Ansonia_hanitschi,Ansonia_hanitschi,5511.87
Anura,Ansonia_inthanon,Ansonia_inthanon,4936
Anura,Ansonia_jeetsukumarani,Ansonia_jeetsukumarani,5369.6
Anura,Ansonia_kanak,,
Anura,Ansonia_kelabitensis,,
Anura,Ansonia_khaochangensis,,
Anura,Ansonia_kraensis,Ansonia_kraensis,5006.2
Anura,Ansonia_latidisca,Ansonia_latidisca,4961.3
Anura,Ansonia_latiffi,Ansonia_latiffi,5281.18
Anura,Ansonia_latirostra,Ansonia_latirostra,5217.11
Anura,Ansonia_leptopus,Ansonia_leptopus,5662.61
Anura,Ansonia_longidigita,Ansonia_longidigita,5648.95
Anura,Ansonia_lumut,Ansonia_lumut,
Anura,Ansonia_malayana,Ansonia_malayana,5213.25
Anura,Ansonia_mcgregori,Ansonia_mcgregori,4996.91
Anura,Ansonia_minuta,Ansonia_minuta,5543.15
Anura,Ansonia_muelleri,Ansonia_muelleri,4963.55
Anura,Ansonia_penangensis,Ansonia_penangensis,5451.76
Anura,Ansonia_phuketensis,,
Anura,Ansonia_pilokensis,,
Anura,Ansonia_platysoma,Ansonia_platysoma,5246.77
Anura,Ansonia_siamensis,Ansonia_siamensis,4961.35
Anura,Ansonia_smeagol,,4937.63
Anura,Ansonia_spinulifer,Ansonia_spinulifer,5555.09
Anura,Ansonia_teneritas,,6005.66
Anura,Ansonia_thinthinae,Ansonia_thinthinae,4832.33
Anura,Ansonia_tiomanica,Ansonia_tiomanica,5665.73
Anura,Ansonia_torrentis,Ansonia_torrentis,5602.78
Anura,Ansonia_vidua,,5559.81
Anura,Atelopus_andinus,Atelopus_andinus,5113.36
Anura,Atelopus_angelito,Atelopus_angelito,7600.89
Anura,Atelopus_ardila,Atelopus_ardila,6237.15
Anura,Atelopus_arsyecue,Atelopus_arsyecue,5802.43
Anura,Atelopus_arthuri,Atelopus_arthuri,8497.51
Anura,Atelopus_balios,Atelopus_balios,5189.94
Anura,Atelopus_barbotini,Atelopus_barbotini,
Anura,Atelopus_bomolochos,Atelopus_bomolochos,7832.93
Anura,Atelopus_boulengeri,Atelopus_boulengeri,5061.93
Anura,Atelopus_carauta,Atelopus_carauta,4864.08
Anura,Atelopus_carbonerensis,Atelopus_carbonerensis,5433.35
Anura,Atelopus_carrikeri,Atelopus_carrikeri,5805.37
Anura,Atelopus_certus,Atelopus_certus,4396.16
Anura,Atelopus_chiriquiensis,Atelopus_chiriquiensis,4347.5
Anura,Atelopus_chirripoensis,Atelopus_chirripoensis,4387.44
Anura,Atelopus_chocoensis,Atelopus_chocoensis,5006.72
Anura,Atelopus_chrysocorallus,Atelopus_chrysocorallus,4784.71
Anura,Atelopus_coynei,Atelopus_coynei,6480.04
Anura,Atelopus_cruciger,Atelopus_cruciger,5237.73
Anura,Atelopus_dimorphus,Atelopus_dimorphus,5302.64
Anura,Atelopus_ebenoides,Atelopus_ebenoides,7305.97
Anura,Atelopus_elegans,Atelopus_elegans,4641.9
Anura,Atelopus_epikeisthos,Atelopus_epikeisthos,6010
Anura,Atelopus_erythropus,Atelopus_erythropus,5859.07
Anura,Atelopus_eusebianus,Atelopus_eusebianus,6290.52
Anura,Atelopus_eusebiodiazi,Atelopus_eusebiodiazi,5323.92
Anura,Atelopus_exiguus,Atelopus_exiguus,8153.14
Anura,Atelopus_famelicus,Atelopus_famelicus,5092.23
Anura,Atelopus_farci,Atelopus_farci,5354.59
Anura,Atelopus_flavescens,Atelopus_flavescens,5327.86
Anura,Atelopus_franciscus,Atelopus_franciscus,5418.16
Anura,Atelopus_galactogaster,Atelopus_galactogaster,4898.15
Anura,Atelopus_gigas,Atelopus_gigas,7810.27
Anura,Atelopus_glyphus,Atelopus_glyphus,4847.62
Anura,Atelopus_guanujo,Atelopus_guanujo,8488.62
Anura,Atelopus_guitarraensis,Atelopus_guitarraensis,6312.95
Anura,Atelopus_halihelos,Atelopus_halihelos,5326.45
Anura,Atelopus_hoogmoedi,Atelopus_hoogmoedi,
Anura,Atelopus_ignescens,Atelopus_ignescens,8312.24
Anura,Atelopus_laetissimus,Atelopus_laetissimus,4519.53
Anura,Atelopus_limosus,Atelopus_limosus,4505.47
Anura,Atelopus_loettersi,Atelopus_loettersi,5041.35
Anura,Atelopus_longibrachius,Atelopus_longibrachius,4970.34
Anura,Atelopus_longirostris,Atelopus_longirostris,4707.23
Anura,Atelopus_lozanoi,Atelopus_lozanoi,6568.72
Anura,Atelopus_lynchi,Atelopus_lynchi,7005.06
Anura,Atelopus_manauensis,,
Anura,Atelopus_mandingues,Atelopus_mandingues,5478.84
Anura,Atelopus_marinkellei,Atelopus_marinkellei,7913.31
Anura,Atelopus_mindoensis,Atelopus_mindoensis,4796.1
Anura,Atelopus_minutulus,Atelopus_minutulus,4799.41
Anura,Atelopus_mittermeieri,Atelopus_mittermeieri,7919.24
Anura,Atelopus_monohernandezii,Atelopus_monohernandezii,7557.7
Anura,Atelopus_mucubajiensis,Atelopus_mucubajiensis,4989.56
Anura,Atelopus_muisca,Atelopus_muisca,6676.44
Anura,Atelopus_nahumae,Atelopus_nahumae,4975.89
Anura,Atelopus_nanay,Atelopus_nanay,7330.89
Anura,Atelopus_nepiozomus,Atelopus_nepiozomus,5397.84
Anura,Atelopus_nicefori,Atelopus_nicefori,5235.33
Anura,Atelopus_nocturnus,Atelopus_nocturnus,5558.41
Anura,Atelopus_onorei,Atelopus_onorei,6478.24
Anura,Atelopus_orcesi,Atelopus_orcesi,7810.27
Anura,Atelopus_oxapampae,Atelopus_oxapampae,5265.86
Anura,Atelopus_oxyrhynchus,Atelopus_oxyrhynchus,5763.4
Anura,Atelopus_pachydermus,Atelopus_pachydermus,5093.67
Anura,Atelopus_palmatus,Atelopus_palmatus,5645.96
Anura,Atelopus_pastuso,Atelopus_pastuso,8252.42
Anura,Atelopus_patazensis,Atelopus_patazensis,8123.66
Anura,Atelopus_pedimarmoratus,Atelopus_pedimarmoratus,5478.84
Anura,Atelopus_peruensis,Atelopus_peruensis,7656.23
Anura,Atelopus_petersi,Atelopus_petersi,7728.97
Anura,Atelopus_petriruizi,Atelopus_petriruizi,4819.78
Anura,Atelopus_pictiventris,Atelopus_pictiventris,5354.52
Anura,Atelopus_pinangoi,Atelopus_pinangoi,4340.65
Anura,Atelopus_planispina,Atelopus_planispina,4748.24
Anura,Atelopus_podocarpus,Atelopus_podocarpus,5982.99
Anura,Atelopus_pulcher,Atelopus_pulcher,5111.17
Anura,Atelopus_pyrodactylus,Atelopus_pyrodactylus,6394.72
Anura,Atelopus_quimbaya,Atelopus_quimbaya,5386.68
Anura,Atelopus_reticulatus,Atelopus_reticulatus,5302.64
Anura,Atelopus_sanjosei,Atelopus_sanjosei,5458.28
Anura,Atelopus_seminiferus,Atelopus_seminiferus,4966.23
Anura,Atelopus_senex,Atelopus_senex,4563.47
Anura,Atelopus_sernai,Atelopus_sernai,5822.65
Anura,Atelopus_simulatus,Atelopus_simulatus,6262.16
Anura,Atelopus_siranus,Atelopus_siranus,4599.56
Anura,Atelopus_sonsonensis,Atelopus_sonsonensis,6011.39
Anura,Atelopus_sorianoi,Atelopus_sorianoi,4971.97
Anura,Atelopus_spumarius,Atelopus_spumarius,5603.37
Anura,Atelopus_spurrelli,Atelopus_spurrelli,4950.97
Anura,Atelopus_subornatus,Atelopus_subornatus,7243.67
Anura,Atelopus_tamaense,Atelopus_tamaensis,4927.15
Anura,Atelopus_tricolor,Atelopus_tricolor,5009.89
Anura,Atelopus_varius,Atelopus_varius,4699.64
Anura,Atelopus_vogli,Atelopus_vogli,5107.49
Anura,Atelopus_walkeri,Atelopus_walkeri,4985.79
Anura,Atelopus_zeteki,Atelopus_zeteki,4799.72
Anura,Barbarophryne_brongersmai,Barbarophryne_brongersmai,4080.38
Anura,Blythophryne_beryet,,
Anura,Bufo_ailaoanus,Bufo_ailaoanus,4501.08
Anura,Bufo_aspinius,Bufo_aspinius,5887.12
Anura,Bufo_bankorensis,Bufo_bankorensis,3745.4
Anura,Bufo_bufo,Bufo_bufo,1642.32
Anura,Bufo_cryptotympanicus,Bufo_cryptotympanicus,3416
Anura,Bufo_eichwaldi,Bufo_eichwaldi,2938
Anura,Bufo_gargarizans,Bufo_gargarizans,2860.23
Anura,Bufo_japonicus,Bufo_japonicus,2611.21
Anura,Bufo_luchunnicus,Bufo_luchunnicus,4402.52
Anura,Bufo_menglianus,Bufo_menglianus,4870.24
Anura,Bufo_pageoti,Bufo_pageoti,4533.64
Anura,Bufo_spinosus,Bufo_spinosus,
Anura,Bufo_stejnegeri,Bufo_stejnegeri,2300.13
Anura,Bufo_torrenticola,Bufo_torrenticola,2641.3
Anura,Bufo_tuberculatus,Bufo_tuberculatus,6008.44
Anura,Bufo_tuberospinius,Bufo_tuberospinius,4189.26
Anura,Bufo_verrucosissimus,Bufo_verrucosissimus,2547.82
Anura,Bufoides_meghalayanus,Bufoides_meghalayanus,4177.67
Anura,Bufotes_balearicus,Bufotes_balearicus,2508.13
Anura,Bufotes_baturae,Bufotes_baturae,
Anura,Bufotes_boulengeri,Bufotes_boulengeri,3992.76
Anura,Bufotes_cypriensis,,
Anura,Bufotes_latastii,Bufotes_latastii,5111.07
Anura,Bufotes_luristanicus,Bufotes_luristanicus,4359.07
Anura,Bufotes_oblongus,Bufotes_oblongus,3820.66
Anura,Bufotes_perrini,,
Anura,Bufotes_pewzowi,Bufotes_pewzowi,
Anura,Bufotes_pseudoraddei,Bufotes_pseudoraddei,4343.62
Anura,Bufotes_siculus,Bufotes_siculus,3020.52
Anura,Bufotes_sitibundus,,
Anura,Bufotes_surdus,Bufotes_surdus,4806.17
Anura,Bufotes_turanensis,Bufotes_turanensis,3491.07
Anura,Bufotes_variabilis,Bufotes_variabilis,2787.14
Anura,Bufotes_viridis,Bufotes_viridis,1853.25
Anura,Bufotes_zamdaensis,Bufotes_zamdaensis,5895.66
Anura,Bufotes_zugmayeri,Bufotes_zugmayeri,4553.57
Anura,Capensibufo_deceptus,,3766.71
Anura,Capensibufo_magistratus,,3724.29
Anura,Capensibufo_rosei,Capensibufo_rosei,3762.02
Anura,Capensibufo_selenophos,,3593.29
Anura,Capensibufo_tradouwi,Capensibufo_tradouwi,3875.8
Anura,Churamiti_maridadi,Churamiti_maridadi,5629.14
Anura,Dendrophryniscus_berthalutzae,Dendrophryniscus_berthalutzae,3536.29
Anura,Dendrophryniscus_brevipollicatus,Dendrophryniscus_brevipollicatus,4217.34
Anura,Dendrophryniscus_carvalhoi,Dendrophryniscus_carvalhoi,4492.79
Anura,Dendrophryniscus_davori,,
Anura,Dendrophryniscus_haddadi,,
Anura,Dendrophryniscus_imitator,,
Anura,Dendrophryniscus_izecksohni,,
Anura,Dendrophryniscus_jureia,,
Anura,Dendrophryniscus_krausae,Dendrophryniscus_krausae,3448.4
Anura,Dendrophryniscus_lauroi,,
Anura,Dendrophryniscus_leucomystax,Dendrophryniscus_leucomystax,3969.77
Anura,Dendrophryniscus_oreites,Dendrophryniscus_oreites,
Anura,Dendrophryniscus_organensis,Dendrophryniscus_organensis,
Anura,Dendrophryniscus_proboscideus,Dendrophryniscus_proboscideus,5089.33
Anura,Dendrophryniscus_skuki,Dendrophryniscus_skuki,
Anura,Dendrophryniscus_stawiarskyi,Dendrophryniscus_stawiarskyi,3979.75
Anura,Didynamipus_sjostedti,Didynamipus_sjostedti,5198.89
Anura,Duttaphrynus_atukoralei,Duttaphrynus_atukoralei,5473.62
Anura,Duttaphrynus_beddomii,Duttaphrynus_beddomii,4952.53
Anura,Duttaphrynus_brevirostris,Duttaphrynus_brevirostris,5310.54
Anura,Duttaphrynus_chandai,Duttaphrynus_chandai,
Anura,Duttaphrynus_crocus,Duttaphrynus_crocus,4672.44
Anura,Duttaphrynus_dhufarensis,Duttaphrynus_dhufarensis,5602.69
Anura,Duttaphrynus_himalayanus,Duttaphrynus_himalayanus,4802.57
Anura,Duttaphrynus_hololius,Duttaphrynus_hololius,5204.73
Anura,Duttaphrynus_kiphirensis,Duttaphrynus_kiphirensis,
Anura,Duttaphrynus_kotagamai,Duttaphrynus_kotagamai,5123.02
Anura,Duttaphrynus_mamitensis,Duttaphrynus_mamitensis,
Anura,Duttaphrynus_manipurensis,Duttaphrynus_manipurensis,
Anura,Duttaphrynus_melanostictus,Duttaphrynus_melanostictus,4615.97
Anura,Duttaphrynus_microtympanum,Duttaphrynus_microtympanum,4951.61
Anura,Duttaphrynus_mizoramensis,Duttaphrynus_mizoramensis,
Anura,Duttaphrynus_nagalandensis,Duttaphrynus_nagalandensis,
Anura,Duttaphrynus_noellerti,Duttaphrynus_noellerti,5029.05
Anura,Duttaphrynus_olivaceus,Duttaphrynus_olivaceus,4836.43
Anura,Duttaphrynus_parietalis,Duttaphrynus_parietalis,5065.53
Anura,Duttaphrynus_scaber,Duttaphrynus_scaber,5147.56
Anura,Duttaphrynus_silentvalleyensis,Duttaphrynus_silentvalleyensis,5036.67
Anura,Duttaphrynus_stomaticus,Duttaphrynus_stomaticus,4596.69
Anura,Duttaphrynus_stuarti,Duttaphrynus_stuarti,4350.56
Anura,Duttaphrynus_sumatranus,Duttaphrynus_sumatranus,4949.82
Anura,Duttaphrynus_totol,Duttaphrynus_totol,5201.34
Anura,Duttaphrynus_valhallae,Duttaphrynus_valhallae,5497.48
Anura,Duttaphrynus_wokhaensis,Duttaphrynus_wokhaensis,
Anura,Epidalea_calamita,Epidalea_calamita,1945.51
Anura,Frostius_erythrophthalmus,Frostius_erythrophthalmus,5109.26
Anura,Frostius_pernambucensis,Frostius_pernambucensis,5483.78
Anura,Ghatophryne_ornata,Ghatophryne_ornata,5227.87
Anura,Ghatophryne_rubigina,Ghatophryne_rubigina,5056.84
Anura,Incilius_alvarius,Incilius_alvarius,4084.06
Anura,Incilius_aucoinae,Incilius_aucoinae,5000.74
Anura,Incilius_aurarius,Incilius_aurarius,4902.07
Anura,Incilius_bocourti,Incilius_bocourti,5119.46
Anura,Incilius_campbelli,Incilius_campbelli,4867.55
Anura,Incilius_canaliferus,Incilius_canaliferus,5154.08
Anura,Incilius_cavifrons,Incilius_cavifrons,4476.05
Anura,Incilius_chompipe,Incilius_chompipe,4347.18
Anura,Incilius_coccifer,Incilius_coccifer,5209.61
Anura,Incilius_coniferus,Incilius_coniferus,4765.92
Anura,Incilius_cristatus,Incilius_cristatus,4371.89
Anura,Incilius_cycladen,Incilius_cycladen,5219.12
Anura,Incilius_epioticus,Incilius_epioticus,4347.66
Anura,Incilius_fastidiosus,Incilius_fastidiosus,4366.58
Anura,Incilius_gemmifer,Incilius_gemmifer,5454.73
Anura,Incilius_guanacaste,Incilius_guanacaste,4904.77
Anura,Incilius_holdridgei,Incilius_holdridgei,4450.78
Anura,Incilius_ibarrai,Incilius_ibarrai,5330.49
Anura,Incilius_intermedius,Incilius_intermedius,
Anura,Incilius_karenlipsae,Incilius_karenlipsae,4695.29
Anura,Incilius_leucomyos,Incilius_leucomyos,4772.16
Anura,Incilius_luetkenii,Incilius_luetkenii,5278.22
Anura,Incilius_macrocristatus,Incilius_macrocristatus,4812.74
Anura,Incilius_majordomus,Incilius_majordomus,4326.3
Anura,Incilius_marmoreus,Incilius_marmoreus,5197.88
Anura,Incilius_mazatlanensis,Incilius_mazatlanensis,4783.1
Anura,Incilius_mccoyi,Incilius_mccoyi,5308.05
Anura,Incilius_melanochlorus,Incilius_melanochlorus,4740.02
Anura,Incilius_nebulifer,Incilius_nebulifer,3844.89
Anura,Incilius_occidentalis,Incilius_occidentalis,5273.41
Anura,Incilius_periglenes,Incilius_periglenes,4851.96
Anura,Incilius_peripatetes,Incilius_peripatetes,4295.87
Anura,Incilius_perplexus,Incilius_perplexus,5213.62
Anura,Incilius_pisinnus,Incilius_pisinnus,5359.45
Anura,Incilius_porteri,Incilius_porteri,5136.11
Anura,Incilius_signifer,Incilius_signifer,4997.39
Anura,Incilius_spiculatus,Incilius_spiculatus,4782.89
Anura,Incilius_tacanensis,Incilius_tacanensis,4325.69
Anura,Incilius_tutelarius,Incilius_tutelarius,5042.52
Anura,Incilius_valliceps,Incilius_valliceps,4861.19
Anura,Ingerophrynus_biporcatus,Ingerophrynus_biporcatus,5362.04
Anura,Ingerophrynus_celebensis,Ingerophrynus_celebensis,5390.23
Anura,Ingerophrynus_claviger,Ingerophrynus_claviger,5201.12
Anura,Ingerophrynus_divergens,Ingerophrynus_divergens,5650.59
Anura,Ingerophrynus_galeatus,Ingerophrynus_galeatus,4528.87
Anura,Ingerophrynus_gollum,Ingerophrynus_gollum,4910.14
Anura,Ingerophrynus_kumquat,Ingerophrynus_kumquat,5469.21
Anura,Ingerophrynus_ledongensis,Ingerophrynus_ledongensis,4487.77
Anura,Ingerophrynus_macrotis,Ingerophrynus_macrotis,4815.29
Anura,Ingerophrynus_parvus,Ingerophrynus_parvus,5191.34
Anura,Ingerophrynus_philippinicus,Ingerophrynus_philippinicus,5100.95
Anura,Ingerophrynus_quadriporcatus,Ingerophrynus_quadriporcatus,5274.92
Anura,Laurentophryne_parkeri,Laurentophryne_parkeri,4802.79
Anura,Leptophryne_borbonica,Leptophryne_borbonica,5297.86
Anura,Leptophryne_cruentata,Leptophryne_cruentata,4851.93
Anura,Leptophryne_javanica,,4856.04
Anura,Melanophryniscus_admirabilis,Melanophryniscus_admirabilis,3785.61
Anura,Melanophryniscus_alipioi,Melanophryniscus_alipioi,3773.87
Anura,Melanophryniscus_atroluteus,Melanophryniscus_atroluteus,3770.52
Anura,Melanophryniscus_biancae,,
Anura,Melanophryniscus_cambaraensis,Melanophryniscus_cambaraensis,3430.15
Anura,Melanophryniscus_cupreuscapularis,Melanophryniscus_cupreuscapularis,4073.57
Anura,Melanophryniscus_devincenzii,Melanophryniscus_devincenzii,3673.31
Anura,Melanophryniscus_dorsalis,Melanophryniscus_dorsalis,3614.55
Anura,Melanophryniscus_estebani,Melanophryniscus_estebani,3950.25
Anura,Melanophryniscus_fulvoguttatus,Melanophryniscus_fulvoguttatus,4273.53
Anura,Melanophryniscus_klappenbachi,Melanophryniscus_klappenbachi,4383.69
Anura,Melanophryniscus_krauczuki,Melanophryniscus_krauczuki,3937.21
Anura,Melanophryniscus_langonei,Melanophryniscus_langonei,3724.59
Anura,Melanophryniscus_macrogranulosus,Melanophryniscus_macrogranulosus,3500.81
Anura,Melanophryniscus_milanoi,,
Anura,Melanophryniscus_montevidensis,Melanophryniscus_montevidensis,3433.3
Anura,Melanophryniscus_moreirae,Melanophryniscus_moreirae,4228.4
Anura,Melanophryniscus_pachyrhynus,Melanophryniscus_pachyrhynus,3625.15
Anura,Melanophryniscus_paraguayensis,Melanophryniscus_paraguayensis,
Anura,Melanophryniscus_peritus,Melanophryniscus_peritus,4204.67
Anura,Melanophryniscus_rubriventris,Melanophryniscus_rubriventris,5982.99
Anura,Melanophryniscus_sanmartini,Melanophryniscus_sanmartini,3729.54
Anura,Melanophryniscus_setiba,Melanophryniscus_setiba,
Anura,Melanophryniscus_simplex,Melanophryniscus_simplex,3396.37
Anura,Melanophryniscus_spectabilis,Melanophryniscus_spectabilis,3981.96
Anura,Melanophryniscus_stelzneri,Melanophryniscus_stelzneri,3657.79
Anura,Melanophryniscus_tumifrons,Melanophryniscus_tumifrons,3819.68
Anura,Melanophryniscus_vilavelhensis,Melanophryniscus_vilavelhensis,
Anura,Melanophryniscus_xanthostomus,,
Anura,Mertensophryne_anotis,Mertensophryne_anotis,5272.92
Anura,Mertensophryne_howelli,Mertensophryne_howelli,5893.51
Anura,Mertensophryne_lindneri,Mertensophryne_lindneri,5338.5
Anura,Mertensophryne_lonnbergi,Mertensophryne_lonnbergi,6041.57
Anura,Mertensophryne_loveridgei,Mertensophryne_loveridgei,5367.47
Anura,Mertensophryne_melanopleura,Mertensophryne_melanopleura,5552.33
Anura,Mertensophryne_micranotis,Mertensophryne_micranotis,5475.86
Anura,Mertensophryne_mocquardi,Mertensophryne_mocquardi,6012.69
Anura,Mertensophryne_nairobiensis,Mertensophryne_nairobiensis,6057.92
Anura,Mertensophryne_nyikae,Mertensophryne_nyikae,5253.76
